Object Number,Is Highlight,Is Public Domain,Object ID,Department,Object Name,Title,Culture,Period,Dynasty,Reign,Portfolio,Artist Role,Artist Prefix,Artist Display Name,Artist Display Bio,Artist Suffix,Artist Alpha Sort,Artist Nationality,Artist Begin Date,Artist End Date,Object Date,Object Begin Date,Object End Date,Medium,Dimensions,Credit Line,Geography Type,City,State,County,Country,Region,Subregion,Locale,Locus,Excavation,River,Classification,Rights and Reproduction,Link Resource,Metadata Date,Repository,Tags,Image URL
56.121.6,FALSE,TRUE,57256,Asian Art,Drawing,,Japan,Edo period (1615‚Äì1868),,,,Artist,Attributed to,Katsushika Hokusai,"Japanese, Tokyo (Edo) 1760‚Äì1849 Tokyo (Edo)",,Katsushika Hokusai,Japanese,1760,1849,18th‚Äì19th century,1760,1849,Ink on paper,10 7/8 x 7 9/16 in. (27.6 x 19.2 cm),"Gift of Annette Young, in memory of her brother, Innis Young, 1956",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/57256,2019-08-22T03:00:43.77Z,"Metropolitan Museum of Art, New York, NY",Men,https://images.metmuseum.org/CRDImages/as/web-large/56_121_6_162295.jpg
56.121.7,FALSE,TRUE,57257,Asian Art,Drawing,,Japan,Edo period (1615‚Äì1868),,,,Artist,Attributed to,Katsushika Hokusai,"Japanese, Tokyo (Edo) 1760‚Äì1849 Tokyo (Edo)",,Katsushika Hokusai,Japanese,1760,1849,18th‚Äì19th century,1760,1849,Ink on paper,13 1/16 x 9 3/4 in. (33.2 x 24.8 cm),"Gift of Annette Young, in memory of her brother, Innis Young, 1956",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/57257,2019-02-01T10:50:49.477Z,"Metropolitan Museum of Art, New York, NY",Boys,https://images.metmuseum.org/CRDImages/as/web-large/56_121_7_162297.jpg
56.121.8,FALSE,TRUE,57258,Asian Art,Drawing,,Japan,Edo period (1615‚Äì1868),,,,Artist,Attributed to,Katsushika Hokusai,"Japanese, Tokyo (Edo) 1760‚Äì1849 Tokyo (Edo)",,Katsushika Hokusai,Japanese,1760,1849,18th‚Äì19th century,1760,1849,Ink and color on paper,9 5/8 x 12 3/8 in. (24.4 x 31.4 cm),"Gift of Annette Young, in memory of her brother, Innis Young, 1956",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/57258,2019-02-01T10:50:49.477Z,"Metropolitan Museum of Art, New York, NY",Insects,https://images.metmuseum.org/CRDImages/as/web-large/56_121_8_162298.jpg
56.121.9,FALSE,TRUE,57259,Asian Art,Drawing,,Japan,Edo period (1615‚Äì1868),,,,Artist,Attributed to,Katsushika Hokusai,"Japanese, Tokyo (Edo) 1760‚Äì1849 Tokyo (Edo)",,Katsushika Hokusai,Japanese,1760,1849,18th‚Äì19th century,1760,1849,Ink and color on paper,13 x 9 1/4 in. (33 x 23.5 cm),"Gift of Annette Young, in memory of her brother, Innis Young, 1956",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/57259,2019-02-01T10:50:49.477Z,"Metropolitan Museum of Art, New York, NY",Men,https://images.metmuseum.org/CRDImages/as/web-large/56_121_9_162299.jpg
56.121.10,FALSE,TRUE,57260,Asian Art,Drawing,,Japan,Edo period (1615‚Äì1868),,,,Artist,Attributed to,Katsushika Hokusai,"Japanese, Tokyo (Edo) 1760‚Äì1849 Tokyo (Edo)",,Katsushika Hokusai,Japanese,1760,1849,18th‚Äì19th century,1760,1849,Ink on paper,18 1/2 x 12 3/16 in. (47 x 31 cm),"Gift of Annette Young, in memory of her brother, Innis Young, 1956",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/57260,2019-02-01T10:50:49.477Z,"Metropolitan Museum of Art, New York, NY",Food|Men|Fish|Bottles,https://images.metmuseum.org/CRDImages/as/web-large/56_121_10_163200.jpg
56.121.11,FALSE,TRUE,57261,Asian Art,Drawing,,Japan,Edo period (1615‚Äì1868),,,,Artist,Attributed to,Katsushika Hokusai,"Japanese, Tokyo (Edo) 1760‚Äì1849 Tokyo (Edo)",,Katsushika Hokusai,Japanese,1760,1849,18th‚Äì19th century,1760,1849,Ink on paper,9 7/8 x 7 7/16 in. (25.1 x 18.9 cm),"Gift of Annette Young, in memory of her brother, Innis Young, 1956",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/57261,2019-02-01T10:50:49.477Z,"Metropolitan Museum of Art, New York, NY",Men|Portraits|Poets,https://images.metmuseum.org/CRDImages/as/web-large/56_121_11_162301.jpg
56.121.12,FALSE,TRUE,57262,Asian Art,Drawing,,Japan,Edo period (1615‚Äì1868),,,,Artist,Attributed to,Katsushika Hokusai,"Japanese, Tokyo (Edo) 1760‚Äì1849 Tokyo (Edo)",,Katsushika Hokusai,Japanese,1760,1849,18th‚Äì19th century,1760,1849,Ink on paper,11 3/8 x 8 3/8 in. (28.9 x 21.3 cm),"Gift of Annette Young, in memory of her brother, Innis Young, 1956",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/57262,2019-02-01T10:50:49.477Z,"Metropolitan Museum of Art, New York, NY",Turtles|Trees,https://images.metmuseum.org/CRDImages/as/web-large/56_121_12_162302.jpg
56.121.13,FALSE,TRUE,57263,Asian Art,Drawing,,Japan,Edo period (1615‚Äì1868),,,,Artist,Attributed to,Katsushika Hokusai,"Japanese, Tokyo (Edo) 1760‚Äì1849 Tokyo (Edo)",,Katsushika Hokusai,Japanese,1760,1849,18th‚Äì19th century,1760,1849,Ink on paper,8 1/4 x 10 7/8 in. (21 x 27.6 cm),"Gift of Annette Young, in memory of her brother, Innis Young, 1956",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/57263,2019-02-01T10:50:49.477Z,"Metropolitan Museum of Art, New York, NY",Men|Sports,https://images.metmuseum.org/CRDImages/as/web-large/56_121_13_162303.jpg
56.121.14,FALSE,TRUE,57264,Asian Art,Drawings,,Japan,Edo period (1615‚Äì1868),,,,Artist,Attributed to,Katsushika Hokusai,"Japanese, Tokyo (Edo) 1760‚Äì1849 Tokyo (Edo)",,Katsushika Hokusai,Japanese,1760,1849,18th‚Äì19th century,1760,1849,Ink and color on paper,"Turtle: 5 x 9 5/16 in. (12.7 x 23.7 cm)
Other sketch. 5 3/8 x 7 7/8 in. (13.7 x 20 cm)","Gift of Annette Young, in memory of her brother, Innis Young, 1956",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/57264,2019-02-01T10:50:49.477Z,"Metropolitan Museum of Art, New York, NY",Turtles,https://images.metmuseum.org/CRDImages/as/web-large/56_121_14_162304.jpg
56.121.15,FALSE,TRUE,57265,Asian Art,Drawing,,Japan,Edo period (1615‚Äì1868),,,,Artist,School of,Katsushika Hokusai,"Japanese, Tokyo (Edo) 1760‚Äì1849 Tokyo (Edo)",,Katsushika Hokusai,Japanese,1760,1849,18th‚Äì19th century,1760,1849,Ink on paper,9 5/8 x 13 1/8 in. (24.4 x 33.3 cm),"Gift of Annette Young, in memory of her brother, Innis Young, 1956",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/57265,2019-08-22T03:00:43.77Z,"Metropolitan Museum of Art, New York, NY",Vegetables,https://images.metmuseum.org/CRDImages/as/web-large/56_121_15_162305.jpg
56.121.16,FALSE,TRUE,57266,Asian Art,Drawing,,Japan,Edo period (1615‚Äì1868),,,,Artist,School of,Katsushika Hokusai,"Japanese, Tokyo (Edo) 1760‚Äì1849 Tokyo (Edo)",,Katsushika Hokusai,Japanese,1760,1849,18th‚Äì19th century,1760,1849,Ink and red color on paper,16 13/16 x 10 1/2 in. (42.7 x 26.7 cm),"Gift of Annette Young, in memory of her brother, Innis Young, 1956",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/57266,2019-02-01T10:50:49.477Z,"Metropolitan Museum of Art, New York, NY",Bears|Men,https://images.metmuseum.org/CRDImages/as/web-large/56_121_16_162306.jpg
56.121.17,FALSE,TRUE,57267,Asian Art,Drawing,,Japan,Edo period (1615‚Äì1868),,,,Artist,School of,Katsushika Hokusai,"Japanese, Tokyo (Edo) 1760‚Äì1849 Tokyo (Edo)",,Katsushika Hokusai,Japanese,1760,1849,18th‚Äì19th century,1760,1849,Ink on paper,15 3/8 x 10 13/16 in. (39.1 x 27.5 cm),"Gift of Annette Young, in memory of her brother, Innis Young, 1956",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/57267,2019-02-01T10:50:49.477Z,"Metropolitan Museum of Art, New York, NY",Men,https://images.metmuseum.org/CRDImages/as/web-large/56_121_17_162307.jpg
56.121.18,FALSE,TRUE,57268,Asian Art,Drawing,,Japan,Edo period (1615‚Äì1868),,,,Artist,School of,Katsushika Hokusai,"Japanese, Tokyo (Edo) 1760‚Äì1849 Tokyo (Edo)",,Katsushika Hokusai,Japanese,1760,1849,18th‚Äì19th century,1760,1849,Ink and color on brown prepared paper,11 x 16 in. (27.9 x 40.6 cm),"Gift of Annette Young, in memory of her brother, Innis Young, 1956",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/57268,2019-04-02T03:00:47.7Z,"Metropolitan Museum of Art, New York, NY",Men,https://images.metmuseum.org/CRDImages/as/web-large/56_121_18_162308.jpg
56.121.19,FALSE,TRUE,57269,Asian Art,Drawing,,Japan,Edo period (1615‚Äì1868),,,,Artist,School of,Katsushika Hokusai,"Japanese, Tokyo (Edo) 1760‚Äì1849 Tokyo (Edo)",,Katsushika Hokusai,Japanese,1760,1849,18th‚Äì19th century,1760,1849,Ink on paper,10 11/16 x 7 1/8 in. (27.1 x 18.1 cm),"Gift of Annette Young, in memory of her brother, Innis Young, 1956",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/57269,2019-08-22T03:00:43.77Z,"Metropolitan Museum of Art, New York, NY",Men|Deer,https://images.metmuseum.org/CRDImages/as/web-large/56_121_19_162309.jpg
56.121.20,FALSE,TRUE,57270,Asian Art,Drawing,,Japan,Edo period (1615‚Äì1868),,,,Artist,School of,Katsushika Hokusai,"Japanese, Tokyo (Edo) 1760‚Äì1849 Tokyo (Edo)",,Katsushika Hokusai,Japanese,1760,1849,18th‚Äì19th century,1760,1849,Ink on paper,12 15/16 x 9 1/2 in. (32.9 x 24.1 cm),"Gift of Annette Young, in memory of her brother, Innis Young, 1956",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/57270,2019-02-01T10:50:49.477Z,"Metropolitan Museum of Art, New York, NY",Mythical Creatures,https://images.metmuseum.org/CRDImages/as/web-large/56_121_20_162310.jpg
56.121.21,FALSE,TRUE,57271,Asian Art,Drawing,,Japan,Edo period (1615‚Äì1868),,,,Artist,School of,Katsushika Hokusai,"Japanese, Tokyo (Edo) 1760‚Äì1849 Tokyo (Edo)",,Katsushika Hokusai,Japanese,1760,1849,18th‚Äì19th century,1760,1849,Ink on paper,12 7/8 x 9 1/2 in. (32.7 x 24.1 cm),"Gift of Annette Young, in memory of her brother, Innis Young, 1956",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/57271,2019-02-01T10:50:49.477Z,"Metropolitan Museum of Art, New York, NY",Swords|Men,https://images.metmuseum.org/CRDImages/as/web-large/56_121_21_162311.jpg
JIB11a‚Äìc,FALSE,TRUE,57545,Asian Art,Illustrated books,,Japan,Edo period (1615‚Äì1868),,,,Artist,,Katsushika Hokusai,"Japanese, Tokyo (Edo) 1760‚Äì1849 Tokyo (Edo)",,Katsushika Hokusai,Japanese,1760,1849,ca. 1828,1818,1838,Three volumes; ink on paper,9 √ó 6 1/4 √ó 1/2 in. (22.9 √ó 15.9 √ó 1.3 cm),"Rogers Fund, 1918",,,,,,,,,,,,Illustrated Books,,http://www.metmuseum.org/art/collection/search/57545,2019-02-01T10:50:49.477Z,"Metropolitan Museum of Art, New York, NY",Books|Bow and Arrow|Men|Horse Riding,https://images.metmuseum.org/CRDImages/as/web-large/JIB11_1_006_crd.jpg
JIB12,FALSE,TRUE,57546,Asian Art,Illustrated book,,Japan,Edo period (1615‚Äì1868),,,,Artist,,Katsushika Hokusai,"Japanese, Tokyo (Edo) 1760‚Äì1849 Tokyo (Edo)",,Katsushika Hokusai,Japanese,1760,1849,1802,1802,1802,Ink and color on paper,7 1/2 √ó 5 1/4 √ó 3/8 in. (19.1 √ó 13.3 √ó 1 cm),"Rogers Fund, 1918",,,,,,,,,,,,Illustrated Books,,http://www.metmuseum.org/art/collection/search/57546,2019-02-01T10:50:49.477Z,"Metropolitan Museum of Art, New York, NY",Women,https://images.metmuseum.org/CRDImages/as/web-large/JIB12_007_crd.jpg
JIB15a‚Äìc,FALSE,TRUE,57549,Asian Art,Illustrated book,,Japan,Edo period (1615‚Äì1868),,,,Artist,,Katsushika Hokusai,"Japanese, Tokyo (Edo) 1760‚Äì1849 Tokyo (Edo)",,Katsushika Hokusai,Japanese,1760,1849,ca. 1803,1793,1813,Three volumes; ink and color on paper,Each: 10 √ó 6 3/4 √ó 1/4 in. (25.4 √ó 17.1 √ó 0.6 cm),"Rogers Fund, 1918",,,,,,,,,,,,Illustrated Books,,http://www.metmuseum.org/art/collection/search/57549,2019-02-01T10:50:49.477Z,"Metropolitan Museum of Art, New York, NY",Poetry|Books|Women|Trees,https://images.metmuseum.org/CRDImages/as/web-large/JIB15_1_004_crd.jpg
JIB17,FALSE,TRUE,57550,Asian Art,Illustrated book,,Japan,Edo period (1615‚Äì1868),,,,Artist,,Katsushika Hokusai,"Japanese, Tokyo (Edo) 1760‚Äì1849 Tokyo (Edo)",,Katsushika Hokusai,Japanese,1760,1849,ca. 1814,1804,1824,Polychrome woodblock prints in a book; ink and color on paper,10 √ó 13 1/4 √ó 1/4 in. (25.4 √ó 33.7 √ó 0.6 cm),"Rogers Fund, 1918",,,,,,,,,,,,Illustrated Books,,http://www.metmuseum.org/art/collection/search/57550,2019-02-01T10:50:49.477Z,"Metropolitan Museum of Art, New York, NY",Men|Peonies|Trees,https://images.metmuseum.org/CRDImages/as/web-large/JIB17_004_crd.jpg
JIB18,FALSE,TRUE,57551,Asian Art,Illustrated book,,Japan,Edo period (1615‚Äì1868),,,,Artist,,Katsushika Hokusai,"Japanese, Tokyo (Edo) 1760‚Äì1849 Tokyo (Edo)",,Katsushika Hokusai,Japanese,1760,1849,1834,1834,1834,Woodblock print; ink on paper,9 √ó 6 1/4 √ó 3/8 in. (22.9 √ó 15.9 √ó 1 cm),"Rogers Fund, 1918",,,,,,,,,,,,Illustrated Books,,http://www.metmuseum.org/art/collection/search/57551,2019-09-30T17:13:32.733Z,"Metropolitan Museum of Art, New York, NY",Men|Mountains|Trees,https://images.metmuseum.org/CRDImages/as/web-large/JIB18_004_crd.jpg
"JIB19a, b",FALSE,TRUE,57552,Asian Art,Illustrated book,,Japan,Edo period (1615‚Äì1868),,,,Artist,,Katsushika Hokusai,"Japanese, Tokyo (Edo) 1760‚Äì1849 Tokyo (Edo)",,Katsushika Hokusai,Japanese,1760,1849,1835,1835,1835,Two volumes; woodblock print; ink on paper,Each: 9 √ó 6 1/4 √ó 1/2 in. (22.9 √ó 15.9 √ó 1.3 cm),"Rogers Fund, 1918",,,,,,,,,,,,Illustrated Books,,http://www.metmuseum.org/art/collection/search/57552,2019-09-30T17:13:32.733Z,"Metropolitan Museum of Art, New York, NY",Mountains,https://images.metmuseum.org/CRDImages/as/web-large/JIB19_1_006_crd.jpg
JIB69,FALSE,TRUE,57667,Asian Art,Illustrated book,,Japan,Edo period (1615‚Äì1868),,,,Artist,,Katsushika Hokusai,"Japanese, Tokyo (Edo) 1760‚Äì1849 Tokyo (Edo)",,Katsushika Hokusai,Japanese,1760,1849,1811,1811,1811,Woodblock print; ink on paper,8 3/4 √ó 6 1/16 √ó 1 in. (22.2 √ó 15.4 √ó 2.5 cm),"Gift of Julius Mahn, 1919",,,,,,,,,,,,Illustrated Books,,http://www.metmuseum.org/art/collection/search/57667,2019-08-24T04:39:14.843Z,"Metropolitan Museum of Art, New York, NY",Books|Bridges|Men|Trees,https://images.metmuseum.org/CRDImages/as/web-large/JIB69_006_crd.jpg
JIB80,FALSE,TRUE,57677,Asian Art,Illustrated book,,Japan,Edo period (1615‚Äì1868),,,,Artist,,Katsushika Hokusai,"Japanese, Tokyo (Edo) 1760‚Äì1849 Tokyo (Edo)",,Katsushika Hokusai,Japanese,1760,1849,ca. 1804,1794,1814,Pentaptych of polychrome woodblock prints,14 1/2 x 48 1/2 in. (36.8 x 123.2 cm),"Rogers Fund, 1918",,,,,,,,,,,,Illustrated Books,,http://www.metmuseum.org/art/collection/search/57677,2019-02-01T10:50:49.477Z,"Metropolitan Museum of Art, New York, NY",Men|Women|Ladders,https://images.metmuseum.org/CRDImages/as/web-large/JIB80_003_crd.jpg
JIB82,FALSE,TRUE,57678,Asian Art,Illustrated book,,Japan,Edo period (1615‚Äì1868),,,,Artist,,Katsushika Hokusai,"Japanese, Tokyo (Edo) 1760‚Äì1849 Tokyo (Edo)",,Katsushika Hokusai,Japanese,1760,1849,1816,1816,1816,Woodblock printed book; ink and color on paper,Overall: 8 7/8 √ó 6 1/4 √ó 1/2 in. (22.5 √ó 15.9 √ó 1.3 cm),"Rogers Fund, 1931",,,,,,,,,,,,Illustrated Books,,http://www.metmuseum.org/art/collection/search/57678,2019-08-24T04:39:14.843Z,"Metropolitan Museum of Art, New York, NY",Men,https://images.metmuseum.org/CRDImages/as/web-large/JIB82_005_crd.jpg
JIB81.4,FALSE,TRUE,57682,Asian Art,Illustrated book,,Japan,Edo period (1615‚Äì1868),,,,Artist,,Katsushika Hokusai,"Japanese, Tokyo (Edo) 1760‚Äì1849 Tokyo (Edo)",,Katsushika Hokusai,Japanese,1760,1849,1819,1819,1819,Woodblock printed book; ink and color on paper,Overall: 9 √ó 6 √ó 3/8 in. (22.9 √ó 15.2 √ó 1 cm),"Rogers Fund, 1931",,,,,,,,,,,,Illustrated Books,,http://www.metmuseum.org/art/collection/search/57682,2019-10-10T14:54:23.72Z,"Metropolitan Museum of Art, New York, NY",Books|Human Figures,https://images.metmuseum.org/CRDImages/as/web-large/JIB_81_4_Preface_1_sf.JPG
JIB81.7,FALSE,TRUE,57684,Asian Art,Illustrated book,,Japan,Edo period (1615‚Äì1868),,,,Artist,,Katsushika Hokusai,"Japanese, Tokyo (Edo) 1760‚Äì1849 Tokyo (Edo)",,Katsushika Hokusai,Japanese,1760,1849,1819,1819,1819,Woodblock printed book; ink and color on paper,Overall: 9 √ó 6 √ó 3/8 in. (22.9 √ó 15.2 √ó 1 cm),"Rogers Fund, 1931",,,,,,,,,,,,Illustrated Books,,http://www.metmuseum.org/art/collection/search/57684,2019-08-24T04:39:14.843Z,"Metropolitan Museum of Art, New York, NY",Books|Men|Trees,https://images.metmuseum.org/CRDImages/as/web-large/JIB_81_7_Preface_2_sf.JPG
JIB81.8,FALSE,TRUE,57685,Asian Art,Illustrated book,,Japan,Edo period (1615‚Äì1868),,,,Artist,,Katsushika Hokusai,"Japanese, Tokyo (Edo) 1760‚Äì1849 Tokyo (Edo)",,Katsushika Hokusai,Japanese,1760,1849,1817,1817,1817,Woodblock printed book; ink and color on paper,Overall: 9 √ó 6 √ó 3/8 in. (22.9 √ó 15.2 √ó 1 cm),"Rogers Fund, 1931",,,,,,,,,,,,Illustrated Books,,http://www.metmuseum.org/art/collection/search/57685,2019-08-24T04:39:14.843Z,"Metropolitan Museum of Art, New York, NY",Books|Butterflies|Leaves,https://images.metmuseum.org/CRDImages/as/web-large/JIB_81_8_Preface_2_sf.JPG
JIB81.9,FALSE,TRUE,57686,Asian Art,Illustrated book,,Japan,Edo period (1615‚Äì1868),,,,Artist,,Katsushika Hokusai,"Japanese, Tokyo (Edo) 1760‚Äì1849 Tokyo (Edo)",,Katsushika Hokusai,Japanese,1760,1849,1819,1819,1819,Woodblock printed book; ink and color on paper,Overall: 9 √ó 6 1/4 √ó 3/8 in. (22.9 √ó 15.9 √ó 1 cm),"Rogers Fund, 1931",,,,,,,,,,,,Illustrated Books,,http://www.metmuseum.org/art/collection/search/57686,2019-08-24T04:39:14.843Z,"Metropolitan Museum of Art, New York, NY",Books,https://images.metmuseum.org/CRDImages/as/web-large/JIB_81_9_Preface_2_sf.JPG
JIB81.10,FALSE,TRUE,57687,Asian Art,Illustrated book,,Japan,Edo period (1615‚Äì1868),,,,Artist,,Katsushika Hokusai,"Japanese, Tokyo (Edo) 1760‚Äì1849 Tokyo (Edo)",,Katsushika Hokusai,Japanese,1760,1849,1819,1819,1819,Woodblock printed book; ink and color on paper,Overall: 9 √ó 6 √ó 3/8 in. (22.9 √ó 15.2 √ó 1 cm),"Rogers Fund, 1931",,,,,,,,,,,,Illustrated Books,,http://www.metmuseum.org/art/collection/search/57687,2019-08-24T04:39:14.843Z,"Metropolitan Museum of Art, New York, NY",Books|Men,https://images.metmuseum.org/CRDImages/as/web-large/JIB_81_10_Preface_2_sf.JPG
JIB81.12,FALSE,TRUE,57689,Asian Art,Illustrated book,,Japan,Edo period (1615‚Äì1868),,,,Artist,,Katsushika Hokusai,"Japanese, Tokyo (Edo) 1760‚Äì1849 Tokyo (Edo)",,Katsushika Hokusai,Japanese,1760,1849,1834,1834,1834,Woodblock printed book; ink and color on paper,Overall: 9 √ó 6 1/4 √ó 3/8 in. (22.9 √ó 15.9 √ó 1 cm),"Rogers Fund, 1931",,,,,,,,,,,,Illustrated Books,,http://www.metmuseum.org/art/collection/search/57689,2019-02-01T10:50:49.477Z,"Metropolitan Museum of Art, New York, NY",Books,https://images.metmuseum.org/CRDImages/as/web-large/JIB_81_12_Preface_2_sf.JPG
JIB106,FALSE,TRUE,57791,Asian Art,Illustrated books,,Japan,Edo period (1615‚Äì1868),,,,Artist,,Katsushika Hokusai,"Japanese, Tokyo (Edo) 1760‚Äì1849 Tokyo (Edo)",,Katsushika Hokusai,Japanese,1760,1849,1833,1833,1833,Five volumes; ink on paper,Each: 9 √ó 6 3/16 √ó 1/4 in. (22.9 √ó 15.7 √ó 0.6 cm),"The Howard Mansfield Collection, Gift of Howard Mansfield, 1936",,,,,,,,,,,,Illustrated Books,,http://www.metmuseum.org/art/collection/search/57791,2019-02-01T10:50:49.477Z,"Metropolitan Museum of Art, New York, NY",Poetry|Books|Men,https://images.metmuseum.org/CRDImages/as/web-large/JIB106A_005_crd.jpg
"JIB108a, b",FALSE,TRUE,57793,Asian Art,Illustrated book,富岳百景|Mount Fuji of the Mists (Vol. 1); Mount Fuji of the Ascending Dragon (Vol. 2),Japan,Edo period (1615‚Äì1868),,,,Artist,,Katsushika Hokusai,"Japanese, Tokyo (Edo) 1760‚Äì1849 Tokyo (Edo)",,Katsushika Hokusai,Japanese,1760,1849,1834‚Äì35,1834,1835,Woodblock print (first and second volumes with 100 pages of illustrations); ink and color on paper,9 x 6 1/4 in. (22.9 x 15.9 cm),"The Howard Mansfield Collection, Gift of Howard Mansfield, 1936",,,,,,,,,,,,Illustrated Books,,http://www.metmuseum.org/art/collection/search/57793,2019-09-30T17:13:32.733Z,"Metropolitan Museum of Art, New York, NY",Men|Volcanoes|Trees,https://images.metmuseum.org/CRDImages/as/web-large/LC-JIB108_a_b_a_004_crd.jpg
JIB109,FALSE,TRUE,57794,Asian Art,Illustrated book,富岳百景|Fugaku Hyakkei,Japan,Edo period (1615‚Äì1868),,,,Artist,,Katsushika Hokusai,"Japanese, Tokyo (Edo) 1760‚Äì1849 Tokyo (Edo)",,Katsushika Hokusai,Japanese,1760,1849,1834‚Äì35,1834,1835,Woodblock print; ink and color on paper,9 √ó 6 1/4 √ó 3/8 in. (22.9 √ó 15.9 √ó 1 cm),"The Howard Mansfield Collection, Gift of Howard Mansfield, 1936",,,,,,,,,,,,Illustrated Books,,http://www.metmuseum.org/art/collection/search/57794,2019-10-10T14:54:23.72Z,"Metropolitan Museum of Art, New York, NY",Books|Houses|Trees|Human Figures,https://images.metmuseum.org/CRDImages/as/web-large/LC-JIB109_004_crd.jpg
JIB112,FALSE,TRUE,57805,Asian Art,Illustrated book,,Japan,Edo period (1615‚Äì1868),,,,Artist,,Katsushika Hokusai,"Japanese, Tokyo (Edo) 1760‚Äì1849 Tokyo (Edo)",,Katsushika Hokusai,Japanese,1760,1849,1834,1834,1834,Woodblock printed book; ink and color on paper,Overall: 9 √ó 6 1/4 √ó 1/2 in. (22.9 √ó 15.9 √ó 1.3 cm),"The Howard Mansfield Collection, Gift of Howard Mansfield, 1936",,,,,,,,,,,,Illustrated Books,,http://www.metmuseum.org/art/collection/search/57805,,"Metropolitan Museum of Art, New York, NY",,https://images.metmuseum.org/CRDImages/as/web-large/JIB_112_Preface 1_sf.JPG
